sentence,label
المحكمة الدستورية ستقضى بعدم دستوريته ولكن متى ؟,1
يجب أن انتقل إلى شقتي! ولكن كيف أنتقل إلى شقتي؟,0
ما هي أبرز الوجهات السياحية في منطقتك وماذا تقدم أبرز الوجهات السياحية للزوار؟,0
نساعد الأشخاص الأكبر سنًا بتقديم المساعدة في المهام اليومية.,0
لم تعد مسألة هل سيغادر القذافي السلطة أم لا، ولكنى متى ؟,1
وسائل التواصل تمتلك تأثيرًا في السياسة وتأثيرًا في المجال العام.,1
عندما أطلب منه أن نذهب للتسوق يكون رده بأنني أستطيع أن أتسوق بمفردي! نعم بالطبع أستطيع ولكن لماذا أتسوق بمفردي؟,1
كل فتاة تختلف عن الأخرى بمقياس الألم، فمن الممكن أن تشعر إحداهن بالألم، أما الأخرى فلا تشعر بالألم.,1
وكذلك محاضرة عن أمراض أعصاب القولون عند الأطفال و محاضرة أخرى عن تشوهات المريء,1
ربما لو قالها الشوكر نتقبلها منه ولكن من حزب محافظ فلا نتقبلها.,1
حاولت بكل الطرق أن اجعله يبدو مشرقا و جميلا و لكنني نسيت.,0
كان أسوأ هذه الحوادث العام 1981 عندما خرج قطار عن سكته أثناء عبوره جسرا في بيهار.,0
فكرة البناء تعود إلى القديس فولوديمير الأول أمير كييف الذي عمّد أبناءه في نهر الأردن بأرض فلسطين المباركة.,0
أشار إلى أن شركة موبكو تقوم بتصدير ما يقرب من مليون طن سنويا من سماد اليوريا للاسواق الخارجية والعالمية.,0
الين,0
أضافت الشرطة أن أحد الضحايا لفظ أنفاسه الأخيرة في المستشفى.,0
كان المرور ينزل ويقوم بحملات ضد هذه السيارات قبل الثورة، أما الان فلا.,1
هل يجوز للمراه ممارسة الرياضة بالمراكز المخصصه بالنساء وكذلك ممارسة رياضة كرة السلة وكرة الطائرة,0
متابعة يومية لأحدث الانباء والتقارير والاحداث وكذلك متابعة يومية لأحدث أخبار مصر في الصحف المصرية,1
من المقرر أن يطرح البنك أذون استحقاق عام واحد بقيمة 645 مليون يورو.,0
إيفرست,0
وسائل التواصل تشجع على التفاعل بين الأجيال والتفاعل بين الثقافات المختلفة.,0
الصلاة في الإسلام تكون خمس مرات في اليوم والصلاة في الإسلام تساعد على الهدوء وتساعد على السلام النفسي.,1
الابتسامة الحقيقية تكون تجاعيد حول العينين، أما الابتسامة المفتعلة فلا.,1
بالدراسة والامتحانات.,1
الحوت الأزرق هو أكبر حيوان ثديي على وجه الأرض.,0
وسجل رونالدو هدفاً من ركلة جزاء وهدفاً آخر من ركلة حرة.,1
الحرية الصحفية تضمن الحق في التعبير والحرية الصحفية تعزز من الشفافية.,1
"مواطنين هو جمع كلمة ""مواطن"".",0
الطريقة الوحيدة لمحاربة هذا التخريب هى زيادة الوعى لدى الشباب بالأوضاع الحالية.,0
متى حدثت معركة ذات السواري و أين حدثت؟,0
يجب علينا دعم ويجب علينا فهم الأشخاص الذين يعانون من اضطرابات نفسية.,1
المحيط الهادئ هو أكبر محيط على وجه الأرض.,0
لأن المرأة عبر التاريخ استخدمت كأداة لوظائف محددة والرجل كذلك.,1
يختار كل منهم صورة فوتوغرافية تعبر عن الحرب و صورة أخرى عن السلام,1
هل يمكن توضيح كيفية تطور اللغة وتطور الكتابة في الثقافة العربية على مر العصور؟,0
اللهجة هي لغة الحياة اليومية المتداولة بين الناس الذين يجمعهم مكان جغرافي واحد ومكان جغرافي واضح المعالم وواضح الحدود.,0
لم أقتنع برواية أخي وأردت منه أن يعطي الهاتف لأبي ليطمئن قلبي أكثر لكنه رفض.,1
أعلن مسؤول تركي رفيع المستوى من دون الكشف عن اسمه، الإثنين، أن السعودية أرسلت خبيراً في علم السموم، و آخر في الكيمياء لإخفاء الأدلة في جريمة قتل خاشقجي.,1
الأردن تشتهر بالثوب البدوي والسعودية بالثوب العربي,1
أوكتافيان كان أول إمبراطور روماني.,0
هي ظاهرة انتشرت في مجتمعنا في السنوات القليلة الأخيرة. كيف و لما ؟,0
بناء على المخطط الذي وضع بأمر ملكي، فإن هناك مشاريع انتهى إنجازها، ومشاريع أخرى في الطريق.,1
خرج أحد المعارضين ليعلن أن كل هذا لايساوي شيئا ولكن لماذا ؟,1
السيليكون,0
أعاد التغريد بالنشرة الفلكية التي يصدرها عن طريق الهيئة التي يرأسها.,1
لاحظت أن بعض المراحل لا يوجد فيها تعليق من ويسكر ولكن لماذا ؟,1
الحب يعكس الجمال ويعكس التفاؤل ويجعل الحياة أكثر إشراقًا.,0
لا يملك الوعى الكامل الذى يردعه عن الإقدام على مثل هذه الجرائم الشنعاء.,0
شكرا سيدي الرئيس، صحيح أنها عدلت ولكن لماذا عدلت؟,1
نستخدم لحساب المبالغ المالية الآلة الحاسبة أو التطبيقات.,1
الصقيع يحدث في الليالي الباردة والصقيع يسبب تجمد المياه.,1
أوصلت صديقي إلى منزله و أختي إلى عملها,1
الجنيه الإسترليني,0
كما أكدت الشركة أنها تلقت ما بين أربعة إلى خمسة آلاف طلب من الحكومة الاتحادية الأميركية و أخرى من سلطات محلية.,1
الأطعمة الصحية تحتوي على مكونات طازجة والأطعمة الصحية تساهم في العافية.,1
نعم نوفر التحويل عبر الراجح وكذلك ويسترن يونيون لباقي أنحاء العالم,0
في الأسواق.,1
لم تعد مسألة هل سيغادر القذافي السلطة أم لا، ولكن متى سيغادر القذافي السلطة؟,1
نبوخذنزر,0
أنا أركض في الحديقة وهو يركض على الشاطئ,1
أعزب,0
في المحلات أو الأسواق.,1
التحديات الأمنية وتحديات الخصوصية تعتبر قلقًا متزايدًا على وسائل التواصل الاجتماعي.,0
"الوضع الاجتماعي للشخص الذي يمتلك الكثير من المال والسلطة هو ""غني"".",0
ما يكشف عن غرابة وندرة وضع جايسون وكذلك يكشف اختلافه.,1
سيكتب السكرتير التقرير التفصيلي للمشروع وأنت ستكتب الملخص التنفيذي.,1
تهطل الأمطار في مصر في فصل الشتاء و تهطل في أمريكا طوال العام.,1
سيرا طلبت من الاخ الثاني ان تسكن معه في طوكيو لكنه رفض ان تسكن معه في طوكيو.,1
كان المرور ينزل ويقوم بحملات ضد هذه السيارات قبل الثورة، أما الان فلا ينزل المرور ولا يقوم بحملات.,1
موسكو,0
الحب يمنحنا السعادة والحب يربط الناس بعلاقات دائمة.,1
نشتري الخضروات والفواكه من السوق المحلي.,0
فلماذا لا يحتوى القاموس على ترجمة بلا انترنت و أخرى عن طريق الانترنت,1
بالسقاية والتسميد.,1
أنا أشاهد الأفلام الأكشن وهم الأفلام الكوميدية,1
نحافظ على صحة أسناننا بتنظيفها بانتظام.,0
نحن نتعلم الرقص وهم يتعلمون التمثيل,0
كثيرا من الأسرار التي لا يعرفها كثيرون عن الحرب العراقية الإيرانية، وكذلك أسرار عن حرب الخليج الثانية,1
الهجمات السيبرانية تهدد أمان المستخدمين على وسائل التواصل.,0
السينما توفر لنا تجربة ترفيهية فريدة والسينما تجمع الأصدقاء وتجمع العائلة.,1
بالاعتماد على وسائل النقل العامة.,1
النقل البري يسهم في الاقتصاد الوطني والنقل البري يدعم التوزيع الجغرافي.,1
الأفلام الكوميدية تساعدنا على الضحك والأفلام الكوميدية تشعرنا بالسعادة.,1
صدرت تصريحات عن المسؤولين في الحكومة اليمنية وأخرى عن جماعة أنصار الله,1
هل سافرت مرةً واحدة بمفردك؟,0
نيلسون مانديلا,0
يجب أن نحترم خصوصية الآخرين في جميع الأوقات.,0
بمنحها العناية والحب.,0
التحديات البيئية تتطلب جهودا مشتركة والتحديات البيئية تحتاج إلى استراتيجيات مستدامة.,0
في صناديق تخزين خاصة.,1
الديناصورات,0
لن تستطيع مملكة الشر أن تقلل من قيمة السوريين مهما حاولت ن تقلل من قيمة السوريين.,1
الحوت الأزرق,0
هم يعرفون قيمة الأحاديث النبوية والآيات ولكن كتطبيق عملي فلا يطبقونها.,1
سيناقشون الرواية الجديدة يوم الخميس و الكتاب يوم الجمعة.,1
كنت أتمنى قبل جولة الإعادة أن تكون هناك إجراءات صلح تشهد لها فرشوط ولكن لماذا ؟,1
الصيف يجلب الحرارة الشديدة والصيف يمكن أن يكون حارًا جدًا.,1
روبرت شومان وجان مونيه هما الأباء المؤسسين للاتحاد الأوروبي.,0
بالمحافظة على التقاليد والعادات.,0
السلام والاستقرار يسهمان في تعزيز النمو الاقتصادي ويسهمان في جذب الاستثمارات.,1
ما هي الإجراءات الواجب اتخاذها لتعزيز التوعية بالصحة وتعزيز الوقاية من الأمراض؟,0
فابن خالي الصغير يذهب إلى هناك أما أنا فلا,1
التحسين في البنية التحتية يمكن أن يدعم التنمية الاقتصادية ويمكن أن يزيد من فرص الاستثمار.,0
فهل نحاسب انفسنا؟! وحتى لو كنا نحاسبها فكيف ؟ و لماذا ؟,1
يمكن أن نمارس الرياضة في الصالة الرياضية.,0
الأكيد أنه يجب ايقاف ماكينة الموت اليومية على الطرق اللبنانية! ولكن كيف نوقفها؟,1
التربية الاجتماعية تشجع على القيم الإيجابية والتربية الاجتماعية تلعب دورًا في تكوين الشخصية.,1
نساهم في تخفيف الازدحام المروري بمشاركة السيارات أو استخدام وسائل النقل العامة.,0
نحمي الحياة البرية بالمحافظة على الطبيعة.,0
كما تم عرض فيلم وثائقي عن الشهداء المكرمين وأسرهم و آخر عن النشاطات التي تقوم بها صحيفة الاعتدال,1
النيتروجين هو الغاز الذي يشكل معظم الهواء الجوي.,0
الأردن تحتفل بعيد الاستقلال والجزائر تحتفل بعيد النصر,1
"الحزن هو عكس كلمة ""السعادة"".",0
بالمراقبة الدقيقة.,0
الراحل مرتاض نموذج المثقف الجزائري الأكاديمي الذي انتزع اعتراف كل النقاد وانتزع اعتراف كل المثقفين الجزائريين والمثقفين العرب.,1
في الصالة الرياضية.,1
تطوير الطاقة المتجددة يمكن أن يقلل من انبعاثات الكربون ويمكن أن يخدم مصلحة البيئة.,1
وسائل التواصل الاجتماعي تقدم منصة لترويج للمواهب وترويج الأعمال الفنية.,1
من تتمنى أن يكون الضيف بعدك و لماذا ؟,0
كذلك ما انفكت اسرائيل تهاجم وتقصف مدناً سورية و أخرى في الجنوب اللبناني.,1
لم أتصور أن يقبل زوجي أن ينال من سمعة أم أولاده بتلك الطريقة بعد عشرة 12 عام زواج.,0
ناهيك عن مقال عن الريع الحزبي والنقابي والجمعوي و آخر عن الفرق بين المناضل والانتهازي,1
بزيادة الاستثمارات.,1
الأخضر,0
وهناك الكثير ممن يقول أريد أن أكون إنساناً فاضلاً ، إنساناً كاملاً ناجحاً في الحياة ، ولكن كيف ؟,0
يبقى من الواضح أن معظم وسائل الإعلام الأوكرانية تتناول الحرب من منظور منحاز لصالح إسرائيل.,0
الثقافة المحلية تعبر عن التراث والهوية والثقافة المحلية تحمل قيمًا مميزة.,1
لا بد أن نتغير ولكن كيف نتغير؟,1
البنك المركزي اتخذ خلال الفترة الأخيرة مجموعة من الإجراءات المهمة لإعادة التوازن إلى سوق النقد الأجنبي.,0
الصحة العامة تحمي السكان من الأمراض والصحة العامة تتطلب إجراءات وقائية.,1
فإن التطبيقات الذكية هي طريقك المختصر للوصول إلى مبيعات مرضية ولكن كيف ؟,1
حرصت وزارة التموين على تنويع مصادر استيراد رؤوس المواشى من الخارج لتوفير اللحوم الطازجة للمواطنين.,0
كثيرون منهم منهمكون بالتواصل مع وسائل الإعلام المتاحة ونشر ما يستطيعون نشره على مواقع التواصل من مقاطع مرئية.,0
يقدم المركز خدمات متنوعة لدعم رواد الأعمال من مرحلة الفكرة إلي مرحلة النمو.,1
بعد عودته مجددا إلى الجزائر عام 1963، عُين عبد الملك مرتاض مدرّسا للأدب العربي في ثانوية ابن باديس,0
هم يزورون المتحف ونحن نزور الحديقة,1
كلنا نشعر بالجوع وهم يشعرون بالعطش,1
بالاجتماع بانتظام.,1
الأردن تحتفل بعيد الاستقلال والجزائر بعيد النصر,1
إن التواصل بالعيون بين المشاركين في الأحاديث يعطي المتحدث شعورا بأنه مميز.,0
نحن نشاهد التلفاز وهم يشاهدون السينما,1
أنا متأكدة وواثقة بأن ريو سيفوز عليه ولكن كيف سيفوز عليه؟,0
الزهرة,0
بإعادة التدوير.,1
ونجدها بطبيعتها تعمل للكابلات وأنابيب المياه ولكن للتصريف فلا تعمل,1
في الكتب أو المواقع الرسمية.,1
"الغريب أن آخر تدوينة للنجم الأميركي كانت على الأغلب من داخل حوض ""الجاكوزي"" الذي شهد وفاته.",0
ويعيش بهذه المدينة بعض الأتراك والألمان أيضا يعيشون بهذه المدينة.,1
الأدب الصوفي يتسم بالروحانية والبحث عن الله والأدب الصوفي يلهم الروحانية.,1
أصيب العشرات من المواطنين جراء قصف طائرات الاحتلال الإسرائيلي العديد من المنازل السكنية غرب دير البلح.,0
انعكست كل هذه النتائج بشكل ايجابى على اداء سهم شركة موبكو حيث تصدر سهم موبكو منذ بداية العام الحالى مؤشرات البورصة المصرية.,0
أنا لا استطيع القراءة لأنني ليس لدي الوقت الكافي لأقرأ وليس لدي الوقت الكافي لأستمع إلى كتب.,1
هذا يعني أنك لم توقّع على أيّ أفلام، ولكن لماذا لم توقّع على أيّ أفلام؟,1
الكواكب الصخرية تشمل الزمرد والزمرد تحتوي على معادن نفيسة.,1
كلها معلومات قيمه .. ولكن للأسف يجهلها الكثير من الرجال وكذلك يجهلها الكثير من النساء.,1
وكان يقول يكفيك راتبك حتى اني اردته ان يدفع ايجار رمزي جدا لكن رفض ان يدفع ايجار رمزي جدا.,1
في الأعياد والمناسبات الخاصة.,1
ونسمع بين فترة وفترة أخرى عن تكون السحب السوداء,1
نختار وجهة العطلة باختيار الوجهة المفضلة لدينا.,0
روبرت شومان وجان مونيه,0
نقضي عطلة الصيف في منتجع ساحلي.,0
احترام القواعد,0
الأدب الرقمي يعزز التفاعل والأدب الرقمي يعتمد على التقنية.,1
علينا التفكير بالصواب ونعالج المشكلة وهنا نسأل كيف نعالج المشكلة؟,1
الشمس تمنح الحرارة والشمس تشع الأشعة فوق البنفسجية.,0
يقدم المركز الخدمات المختلفة للمستثمرين للبحث عن الفرص الاستثمارية.,0
وتوجد بعض المنتجات كاللفت والخس في مرحلة الحصاد و أخرى في مرحلة النضج وحصادها في غضون شهر.,1
في الأعياد.,1
على الرغم من أننا قادرون على أن نصل إلى دوري الأضواء ، ولكن متى نصل إلى دوري الأضواء؟,1
أنا أحب السباحة وهي التزلج,1
البنك المركزي يحرص على الاحتفاظ باحتياطي نقد أجنبي يكفي واردات لمدة خمسة أشهر وفق المعايير الدولية.,0
أفضت إلى كشف عمليات احتيالية تظهر وجود المواد الغذائية ولكن فقط على الورق، أما على أرض الواقع فلا تظهر.,1
وقد جرى اصطياد بعضها بالبنادق وقد جرى اصطياد أخرى عن طريق الفخ والشبكة,1
تستهدف وزارة الصحة والسكان من خلال برامج العلاج على نفقة الدولة تعزيز توافر أحدث البرتوكولات العلاجية لمرضى الأورام.,0
شكرا سيدي الرئيس، صحيح أنها عدلت ولكن لماذا ؟,1
عثمان بن أرطغرل كان مؤسس الدولة العثمانية.,0
الاحتفال الاجتماعي الذي يقام لتكريم شخص بمناسبة إنجازاته هو حفل تكريم.,0
هم يستمعون إلى الموسيقى ونحن نشاهد الأفلام,1
النزاهة الإدارية تقوي الحكم الرشيد والنزاهة الإدارية تقاوم الفساد.,1
البطريق,0
وكان بدأ بإصدار موسوعة حركة القوميين العرب و أخرى عن الأحزاب السياسية في العالم العربي,1
قالت الشرطة إن إطلاق نار وقع وسط احتفالات بعيد الهالوين في ساعة مبكرة من صباح اليوم الأحد بالقرب من سلسلة من الحانات والنوادي في مدينة تامبا بولاية فلوريدا الأميركية.,0
نضع الملابس القديمة في صناديق التبرع.,0
وقالت الصحيفة إن ترامب أبلغ وزير العدل أنه يجب عليه أن يتراجع عن القرار ، لكنه رفض.,1
المطاعم الفاخرة تقدم تجربة أكل استثنائية والمطاعم الفاخرة تسعى للرضا التام.,1
التعليم العام يجب أن يكون متاحًا ويجب أن يكون مجانيًا لضمان التكافل الاجتماعي.,1
هل يمكن الوقاية من السكر الوراثي قبل الاصابة به؟ و كيف ؟,0
سألته هل يمكن أن نجري لقاء تلفزيونيا ؟ لم يكن متحمساً ، لكنه وافق.,1
فكيف حدث ذلك وأيعقل أن يقتل الابن أباه ويفر ولكن لماذا يقتل الابن أباه ويفر؟,1
القبض على متهمين أثنين في بغداد ومتهم آخر في ميسان.,1
من يحطم التماثيل؟ الفاشلون والناجحون أيضا.,1
يحق لإحدى الدولتين أن تفرضها على الحقل، ولكن متى تفرضها على الحقل؟,1
جيمس وات قاد الثورة الصناعية في بريطانيا.,0
ويعيش بهذه المدينة بعض الأتراك والألمان أيضا.,1
ولكن يكفل عالماً أفضل بالدرجة الأولى. ولكن كيف يكفل عالمًا أفضل بالدرجة الأولى ؟,1
أعلنت القيادة الوسطى الأمريكية اليوم وصلت غواصة من طراز أوهايو إلى منطقة مسؤولية القيادة المركزية الأمريكية في الشرق الأوسط.,0
ويتم عزل الأسرى فيها تماماً عن العالم الخارجي، وكذلك عن عالم السجن الداخلي.,1
أنا ألعب كرة الطائرة وهو يلعب كرة القدم,1
"الزئبق هو العنصر الكيميائي الذي يمثله الرمز ""Hg"".",0
وقع المجلس التصديري للصناعات الكيماوية والأسمدة اتفاق تعاون مشتركًا مع شركة تانك أويل بهدف دعم الشركات الأعضاء.,0
الأردن تقع شرق فلسطين والعراق تقع غربها,1
نقوي العلاقات الاجتماعية بالاجتماع بانتظام.,1
الإنسان المصري القديم كان يقدس بعض الحيوانات مثل القطط والإنسان المصري القديم كان يهتم بالنظافة الشخصية.,0
ورفع الحصار الظالم عن غزة، ومشروع قرار حول الاستيطان و آخر عن الحل السياسي من كافة جوانبه,1
أنا على يقين أنه سيحدث ذلك في يومٍ من الأيام ولكن متى سيحدث؟,1
نحمي البيئة بالتقليل من الاستهلاك.,0
يجب علينا الاهتمام بالحفاظ على تراثنا الثقافي العربي.,0
ثم عاد الضيف بقصيدة عن ذكرى عبور السويس و قصيدة أخرى عن الغزل,1
تقديم بلاغات إلكترونياً ضد أي رجل أمن يستخدم سلطته بشكل مسيء، وكذلك ضد المحرضين والمتجاوزين بشبكات التواصل الاجتماعي,0
الحديد,0
"العنصر الأساسي في بناء العلاقات الاجتماعية الجيدة هو ""الثقة"".",0
الثقافة الشعبية تعبر عن تقاليد الشعب وتعبر عن تقاليد الهوية والثقافة الشعبية تحتفظ بالتراث المحلي.,1
وثائق مسربة قال إنها لوزارة الخارجية السعودية ووثائق مسربة أخرى عن وزارة الداخلية والاستخبارات العامة في هذا البلد,1
النزاهة الإدارية تعزز من الثقة العامة والنزاهة الإدارية تقلل من فساد الحكومة.,1
إنهم يحبون الأشخاص الذين يسمحون لهم بالمرور عبر الأبواب أولاً.,0
واصل احتياطي النقد الأجنبي لمصر ارتفاعه للشهر الرابع عشر على التوالي.,0
الزئبق,0
التعليم الأساسي يمهد الطريق للتعليم العالي والتعليم الأساسي يساهم في توجيه المسار الوظيفي.,1
نساهم في تنمية الاقتصاد بزيادة الاستثمارات.,0
الأعزاء يرجعون إلى النشريات والمواقع يؤكدون يعني النهج الأموي وبعض أتباع الأمويين والوهابيين يصرحون بأنه يوم مبارك ، ولكن لماذا ؟,0
التربية الاجتماعية تشجع على القيم الإيجابية والتربية الاجتماعية تؤثر في سلوك الأفراد.,0
أنا أحب المسلسلات وهي الأفلام,1
بعد أن أصبح غنياً وسوف أعمل للاسلام بعد أن أتفرغ من المشاكل. ولكن متى ؟,1
الكلمة التي تستخدم للإشارة إلى الأشخاص الذين يعيشون في نفس البلد هي مواطنون.,0
هل أحتاج لإزالة الخلايا الليمفاوية و لماذا أحتاج لإزالتها؟,1
النقل الجوي يوفر وسائل رحلات سريعة والنقل الجوي يزيد من التواصل الدولي.,1
يا بني: الموتى فقط هم من يذوقون طعم الموت، أما الأحياء فلا يذوقون طعم الموت.,1
نذهب لقضاء عطلة ممتعة إلى الشاطئ أو الجبل.,1
الأخبار المزيفة والتضليل يشكلان تحديًا لمصداقية وسائل التواصل.,0
الوحدة ضد المجازر المستمرة باتت صورة لافتة لا تخطئها العين اليوم.,0
أنا أحب السباحة وهو يحب الركض,1
أنا أعمل في البنك وهي في الشركة,1
والذي لا ترضيه السنة فلا أرضاه الله، السنة تتبع ولكن ما زاد عليها فلا يُتبع.,1
يمكننا الحفاظ على التراث الثقافي بالمحافظة على التقاليد والعادات.,0
نيلسون مانديلا كان الزعيم السياسي الجنوب أفريقي الذي قاد حركة مكافحة العنصرية.,0
الرياح تصل بسرعة والرياح تهب من الشمال إلى الجنوب.,0
السلام والاستقرار يعززان التنمية الاقتصادية والسلام والاستقرار يسهمان في تجنب النزاعات.,1
تتضمن قائمة أسعار أصناف السلع بمنافذ وزارة التموين خلال شهر نوفمبر الجارى.,1
نحافظ على نظافة المدن برمي القمامة في الحاويات.,0
نجيب محفوظ كتب بين القصرين.,0
قرأت فى الثانية عشر كتابا عن شوبنهاور و كتابا آخر عن أديناور أول مستشار لجمهورية ألمانيا الاتحادية,1
بالاستماع والقراءة والكتابة والتحدث.,1
الفرق هو أن الشخص الأول يتعامل مع مشاكله بذكاءٍ عاطفي، أما الآخر فلا يتعامل معها بذكاء عاطفي.,1
أعلنوا أن حطام الكويكب لعب دوراً حاسماً في انقراض الديناصورات لكنه لم يكن السبب المباشر لذلك.,1
عندما أطلب منه أن نذهب للتسوق يكون رده بأنني أستطيع أن أتسوق بمفردي! نعم بالطبع أستطيع ولكن لماذا ؟,1
نجد المعلومات الصحيحة على الإنترنت في المواقع الموثوقة.,0
فدراسة تتحدث عن الفوائد وتتحدث عن المضار,1
استطاع الرئيس الأمريكى السابق دونالد ترامب التفوق على أقرب منافسيه فى السباق الجمهورى فى عقر داره.,0
عمال الضفائر يتظاهرون تضامنا مع إضراب المحلة,0
الأكيد أنه يجب ايقاف ماكينة الموت اليومية على الطرق اللبنانية! ولكن كيف ؟,1
الربيع يحمل معه الزهور ويحمل معه النباتات الخضراء.,1
نحتفل بعيد الأم في اليوم الحادي والعشرين من شهر مارس.,0
الكواكب الصخرية تكون في معظمها مكونة من معادن وصخور.,0
للتنقل داخل المدينة.,1
الاقتصاد الوطني يعتمد على الاستثمار والاقتصاد الوطني يمكن أن يحقق التوازن.,1
أنا أكتب القصائد وهي الخواطر,0
كانت الأولوية للأفران والمشافي والنقل والاتصالات والمياه أما التدفئة فلم تكن أولوية,1
"الليل هو عكس كلمة ""النهار"".",0
يمكن تقديم الطلبات من خلال الموقع الإلكتروني للإدارة العامة للشؤون الإدارية على بوابة وزارة الداخلية.,0
يشار إلى أن صافي الاحتياطيات الدولية كان قد سجل نحو 34.970 مليار دولار في سبتمبر الماضي.,0
هل من الممكن نقل البيض إلى حوض آخر؟ و كيف ؟,1
هناك علم اللهجات الذي يدرس العوامل ويدرس الظواهر المعنية بنشوء اللهجات واختلافها وتنوعها على الرغم من انبثاقها من لغة واحدة.,1
نستمتع بأوقات فراغنا بمشاهدة التلفزيون أو قراءة كتاب.,0
ستقام المباراة النهائية على أرض محايدة في حالة تأهل فريق من مصر وفريق آخر من المغرب من نصف النهائي.,0
"الكبار هو جمع كلمة ""الكبير"".",0
المثير للدهشة أن النماذج الحالية أشارت إلى أن الدماغ يجب أن يعالج وجوه الأشخاص بنفس الطريقة.,0
على الرغم من أننا قادرون على أن نصل إلى دوري الأضواء ، ولكن متى ؟,0
التمست منه زوجته ولسوات أن يغير اسمه لكنه رفض أن يغير اسمه.,1
وكذلك محاضرة عن أمراض أعصاب القولون عند الأطفال و أخرى عن تشوهات المريء,1
تأثير وسائل التواصل الاجتماعي يمتد إلى جميع جوانب الحياة اليومية.,0
في نهاية كل عام.,0
تتحدث السفيرة اللغة التركية ونائبها اللغة الفارسية,1
الكتابة بسرعة على لوحة المفاتيح تساعد على إنهاء المشاريع ولكن الكتابة بسرعة على لوحة المفاتيح قد تنتج العديد من الأخطاء.,1
الحب ينمو مع مرور الوقت والحب يبقى حتى في الظروف الصعبة.,0
نتعامل مع الضغوط اليومية بتنظيم وقتنا.,0
فالمرأة إنسانٌ راشدٌ، ومسؤولة عن أفعالها بشكل كامل والرجل كذلك.,1
أنا أسافر إلى باريس وهم يسافرون إلى لندن,1
دور العائلة في تربية الأطفال هو توجيههم وتعليمهم القيم الصحيحة.,0
التعليم العالي يساهم في تطوير مهارات الشباب والتعليم العالي يساعد في تحقيق التقدم الاجتماعي.,1
فالمملكة تعد من إحدى الدول القليلة التي لا تحاكم المرأة إذا قادت السيارة تحت تأثير الخمور ولكن لماذا ؟,0
وندوة الثقافة العلمية ودورها في التنمية الوطنية، و ندوة أخرى عن الأطباء والأدباء والأدب في حياتهم,1
ونسمع بين فترة وأخرى عن تكون السحب السوداء,0
الغراء أو البراغي.,0
هل يمكن تفسير التغيرات المناخية الحالية بشكل رئيسي على أنها نتيجة للأنشطة البشرية؟,0
عمال الضفائر يتظاهرون تضامنا مع إضراب عمال المحلة,0
ناقش الوزير شكري مع الممثل الأعلى للشئون الخارجية والسياسة الأمنية للاتحاد الأوروبي حجم الكارثة الإنسانية التي يعاني منها أهالي قطاع غزة.,0
إذا كان القرآن قد نزل في شهر رمضان وفي ليلة القدر حسب آيتين في القرآن ، فإن ليلة القدر تقع في هذا الشهر الكريم ، ولكن متى ؟,0
أنا أدرس الجغرافيا وهو يدرس التاريخ,1
الين هو العملة الرسمية لليابان.,0
ستقع في مشاكل كل يوم بسبب الصلة بإسرائيل، فقال ولكن لماذا ؟,1
الدولة المصرية كان لديها من الشجاعة أن تعقد مؤتمرًا عن السلام في العاصمة الإدارية.,0
فإن التطبيقات الذكية هي طريقك المختصر للوصول إلى مبيعات مرضية ولكن كيف تكون التطبيقات الذكية طريقك المختصر للوصول إلى مبيعات مرضية؟,1
مع العلم بأن البيت مؤجر باسمها فهي تشتغل وأنا كذلك.,1
البرتغالية هي اللغة الرئيسية التي يتحدث بها البرازيليون.,0
الشباب يمثلون مستقبل الأمة والشباب يحملون رؤية ويحملون طموحا للتغيير.,1
فيما أكمل قائمة الفائزين فائزٌ من ألمانيا وفائزٌ آخر من باكستان.,1
نحقق التوازن بين العمل والحياة الشخصية بتخصيص الوقت للأسرة والاسترخاء.,0
كل فتاة تختلف عن الأخرى بمقياس الألم، فمن الممكن أن تشعر إحداهن بالألم، أما الأخرى فلا.,1
أخبرت موسس بأني أريد أن أساعده بالتجديف ، استغرب ، لكنه وافق أن أساعده.,1
الابتكار التكنولوجي يدعم التنمية المستدامة والابتكار التكنولوجي يرفع مستوى الإنتاجية.,1
ولا تعتكف إلا إذا أمنت الفتنة، أما إذا لم تأمن الفتنة فلا تعتكف.,1
يرد على من يقول بأن التوسل كان جائزاً أثناء حياته صلى الله عليه وسلم ولكن بعد وفاته فلا يجوز التوسل.,0
فلاديمير لينين,0
الحكومة المستقرة تدعم التنمية الاقتصادية والحكومة المستقرة تسهم في تحقيق العدالة الاجتماعية.,1
أنا أحب البرتقال وهي التفاح,1
الأدب الياباني يشتهر بالرموز والرومانسية والأدب الياباني يمتلك تأثيراً دولياً.,1
صدرت تصريحات عن المسؤولين في الحكومة اليمنية وصدرت تصريحات أخرى عن جماعة أنصار الله,1
القصص الواقعية تلهم بالتجارب الحقيقية والقصص الواقعية تحمل العبر.,1
نستخدم للتسوق عبر الإنترنت البطاقات الائتمانية والحسابات البنكية.,1
التحول إلى الطاقة المتجددة يمكن أن يقلل من انبعاثات الكربون ويمكن أن يحد من تغير المناخ.,1
مواطنون,0
العلاقات العائلية تمتد من الحب والعائلات تتضمن الأباء والأمهات والأطفال.,0
التحديات الأخلاقية في استخدام وسائل التواصل تثير الجدل.,0
السياسة الخارجية الفعالة تعزز السلام والأمان والسياسة الخارجية الفعالة تحقق الأهداف الوطنية.,1
